osm_id,osm_type,shelter,name,public_transport,bus,operator,highway,longitude,latitude,geom_type
304920825,nodes,,,platform,yes,,bus_stop,80.2007856,13.0024998,POINT
401769773,nodes,,NGO Colony,platform,yes,,bus_stop,80.206537,12.9947061,POINT
9514055804,nodes,,,platform,yes,,bus_stop,80.197745,12.9886237,POINT
2587530809,nodes,,BSNL Office,platform,yes,,bus_stop,80.2564084,13.0002744,POINT
417750649,nodes,,,platform,yes,,bus_stop,80.2672903,13.0007984,POINT
3247388390,nodes,,Kottivakkam,platform,yes,,bus_stop,80.257895,12.9694759,POINT
3247394198,nodes,,Kotivakkam,platform,yes,,bus_stop,80.2575889,12.96954,POINT
1457114942,nodes,,Kottivakkam,platform,yes,,bus_stop,80.2576146,12.9694054,POINT
1457114934,nodes,,Kottivakkam,platform,yes,,bus_stop,80.2577701,12.969085,POINT
5631301116,nodes,,Jayanti,platform,yes,,bus_stop,80.2559973,12.9883854,POINT
9554140671,nodes,yes,Nanganallur Metro Station,platform,yes,,bus_stop,80.1934383,12.9992711,POINT
9514055813,nodes,yes,Cement Road,platform,yes,,bus_stop,80.1892331,12.9957148,POINT
2151931377,nodes,,Nanganallur Market,platform,yes,,bus_stop,80.1884954,12.9858342,POINT
2145422466,nodes,,Pazhavanthangal,platform,yes,,bus_stop,80.1852853,12.9878498,POINT
9529333083,nodes,yes,Meenambakkam Metro,platform,yes,,bus_stop,80.1761799,12.9873223,POINT
9524625506,nodes,,Jai Gopal Garodia School,platform,yes,,bus_stop,80.1857835,12.9853446,POINT
312031432,nodes,yes,Gandhinagar,,yes,,bus_stop,80.2493803,13.0068437,POINT
310100943,nodes,yes,IIT/CLRI,platform,yes,,bus_stop,80.2407247,13.0068649,POINT
5631301421,nodes,no,Adyar,platform,yes,,bus_stop,80.2543612,13.006442,POINT
1457114953,nodes,,SRP Tools,platform,yes,,bus_stop,80.2525895,12.979143,POINT
325191477,nodes,no,Madhya Kailash,platform,yes,MTC,bus_stop,80.2475374,13.0061894,POINT
9402032617,nodes,yes,Jeyachandran stores,platform,yes,Government of Tamil Nadu,bus_stop,80.1973341,12.9220034,POINT
1666841444,nodes,,Oil Mill,platform,yes,,bus_stop,80.20255,12.9290533,POINT
9865807060,nodes,,,platform,yes,,bus_stop,80.0520493,13.1250435,POINT
12147208813,nodes,,Ayurveda Ashramam,platform,yes,,bus_stop,80.1916402,13.1841966,POINT
370969649,nodes,,காட்டுப்பாக்கம்,platform,yes,,bus_stop,80.1280794,13.0408567,POINT
3264827350,nodes,no,காட்டுப்பாக்கம்,platform,yes,,bus_stop,80.127076,13.0410957,POINT
4311241791,nodes,,kumananchavadi,platform,yes,,bus_stop,80.1156733,13.0451067,POINT
11195610936,nodes,,Govardanagiri,platform,yes,,bus_stop,80.1099645,12.9960039,POINT
11195612541,nodes,,Saveetha Hospital,platform,yes,,bus_stop,80.1144639,13.0411612,POINT
11195612552,nodes,,Govardanagiri,platform,yes,,bus_stop,80.1084477,13.0983825,POINT
11195612545,nodes,,Senneerkuppam,platform,yes,,bus_stop,80.1139569,13.0557284,POINT
11195612553,nodes,,Moorthy Nagar,platform,yes,,bus_stop,80.108453,13.1027426,POINT
9858006847,nodes,,,platform,yes,,bus_stop,80.0857436,13.0420261,POINT
9859637814,nodes,,Chikkarayapuram,platform,yes,,bus_stop,80.0945056,13.0145621,POINT
9858326388,nodes,,Kundrathur,platform,yes,,bus_stop,80.087067,12.9963722,POINT
410615353,nodes,,Luz Corner,platform,yes,,bus_stop,80.2665843,13.0369967,POINT
2485153591,nodes,,Valluvar Statue,platform,yes,,bus_stop,80.2683179,13.0417872,POINT
301736913,nodes,yes,ஆழ்வார் பேட்டை,platform,yes,,bus_stop,80.2571309,13.0351077,POINT
3732413818,nodes,yes,,platform,yes,,bus_stop,80.2392262,13.0404185,POINT
3215488159,nodes,,Stella Maris College,platform,yes,,bus_stop,80.2542024,13.0476081,POINT
3216997832,nodes,,Kapaleeshwar Temple,platform,yes,,bus_stop,80.2681224,13.0344064,POINT
9734424821,nodes,,Kalyani Hospital,platform,yes,,bus_stop,80.2718498,13.0438295,POINT
9734428259,nodes,,,platform,yes,,bus_stop,80.2716913,13.0438575,POINT
3215494190,nodes,,Chola Hotel,platform,yes,,bus_stop,80.2567561,13.0461435,POINT
301736149,nodes,yes,Alwarpet,platform,yes,,bus_stop,80.2559271,13.0380814,POINT
301736152,nodes,,ஆழ்வார் பேட்டை,platform,yes,,bus_stop,80.2552101,13.036222,POINT
310729808,nodes,yes,Yellow Pages,stop_position,yes,,bus_stop,80.2685481,13.0445134,POINT
5631301109,nodes,,,platform,yes,,bus_stop,80.2796732,13.0505248,POINT
10833403765,nodes,,Pichatoor Bypass Bus Stop,platform,yes,,bus_stop,79.749452,13.4005754,POINT
10833403766,nodes,,Nagalapuram Bypass Bus Stop,platform,yes,,bus_stop,79.7857594,13.3935046,POINT
11195612556,nodes,,Kannigapuram,platform,yes,,bus_stop,80.1005459,13.1164494,POINT
9865807344,nodes,,,platform,yes,,bus_stop,80.052797,13.1074508,POINT
9865807251,nodes,,Karunakaracheri,platform,yes,,bus_stop,80.0519066,13.1109847,POINT
9865115352,nodes,,,platform,yes,,bus_stop,80.0725469,13.1738332,POINT
9865115487,nodes,,,platform,yes,,bus_stop,80.067719,13.1677664,POINT
5229998568,nodes,,Patabiram Bridge Stop,,,,bus_stop,80.0633252,13.1158343,POINT
11915150827,nodes,yes,Senthil nagar,platform,yes,MTC,bus_stop,80.2014698,13.1235952,POINT
12155348711,nodes,,Madanankuppam,platform,yes,,bus_stop,80.1903386,13.1355847,POINT
12202926834,nodes,,Kallikuppam,platform,yes,,bus_stop,80.1717346,13.13207,POINT
1109183357,nodes,,,platform,yes,,bus_stop,80.1998698,13.1210128,POINT
5314467221,nodes,yes,,,,,bus_stop,80.0375907,12.6484043,POINT
9325976317,nodes,,,,,,bus_stop,80.0556431,12.8398094,POINT
5831452933,nodes,,,platform,yes,,bus_stop,80.0412047,12.8207592,POINT
5831452934,nodes,,,platform,yes,,bus_stop,80.0412151,12.8208137,POINT
5831452925,nodes,,SRM Hospital Bus Stop,platform,yes,,bus_stop,80.0410633,12.8209313,POINT
5831452920,nodes,,SRM Java Bus Stop,platform,yes,,bus_stop,80.044392,12.8228618,POINT
5831452921,nodes,,University Building Bus Stop,platform,yes,,bus_stop,80.0423236,12.8230886,POINT
792271330,nodes,,,platform,yes,,bus_stop,80.0369231,12.819855,POINT
792489925,nodes,,,platform,yes,,bus_stop,80.0234545,12.7995035,POINT
815616656,nodes,yes,,platform,yes,,bus_stop,80.01984,12.7942427,POINT
7169841061,nodes,,Muthalai Pannai,stop_position,yes,,bus_stop,80.2384589,12.7438582,POINT
3261249563,nodes,,Pattipulam Kaavamaram,,,,bus_stop,80.2092304,12.6617232,POINT
2154131506,nodes,,,,,,bus_stop,80.2088092,12.6592632,POINT
3261248252,nodes,,Ilanthoppu,,,,bus_stop,80.2068258,12.6545889,POINT
3259640812,nodes,,Salavankuppam,,,,bus_stop,80.2061997,12.6513085,POINT
3259616908,nodes,,Sulerikadu,,,,bus_stop,80.2236869,12.7050407,POINT
5631301104,nodes,,Pudupattinam / Kalpakkam,platform,yes,,bus_stop,80.1509526,12.5036572,POINT
5631301120,nodes,,Muttukaadu,platform,yes,,bus_stop,80.2402306,12.8238595,POINT
3258069508,nodes,,Yellow Board,,,,bus_stop,80.2405354,12.8178381,POINT
2124865776,nodes,no,Chettinadu health city,,,,bus_stop,80.2228534,12.7960456,POINT
3261251830,nodes,,Chemmanchery,platform,yes,,bus_stop,80.2484977,12.7787783,POINT
373156197,nodes,,Jayanagar Bus Stop,platform,yes,,bus_stop,80.1844457,12.8901528,POINT
792499779,nodes,yes,,platform,yes,,bus_stop,80.0105734,12.7769744,POINT
6941756690,nodes,,,,,,bus_stop,80.023812,12.6631326,POINT
5835896285,nodes,,புல்லேரி,,,,bus_stop,80.024673,12.661916,POINT
3261261651,nodes,,Nainar Depot,,,,bus_stop,80.2438159,12.8778797,POINT
3258047153,nodes,,Nainar Depot,,,,bus_stop,80.2438102,12.8774931,POINT
3258049393,nodes,,Uthandi,platform,,,bus_stop,80.2435911,12.8689025,POINT
5336393773,nodes,,Kalpana Hotel Stop,platform,yes,,bus_stop,80.2086858,13.1027785,POINT
5338600702,nodes,,ICF,platform,yes,,bus_stop,80.2145485,13.1001091,POINT
2394698615,nodes,,K4 Police Station,platform,yes,,bus_stop,80.2189211,13.0923311,POINT
5336309429,nodes,,S. S. Super Market Bus Stop,platform,yes,,bus_stop,80.2180699,13.0906948,POINT
12169680535,nodes,,,,,,bus_stop,80.2198834,13.0845003,POINT
13513843701,nodes,,Pushpa nagar,platform,yes,,bus_stop,80.2401152,13.0589363,POINT
13738124426,nodes,yes,,platform,yes,,,80.259141,13.0963878,POINT
3258057379,nodes,,Kanathur,,,,bus_stop,80.2411932,12.8505026,POINT
3258057380,nodes,,Meera Nagar,,,,bus_stop,80.2406239,12.8416956,POINT
4129578889,nodes,,SIPCOT,platform,,,bus_stop,80.2292023,12.8320778,POINT
13414854084,nodes,,,platform,yes,,bus_stop,80.1675205,13.2211258,POINT
2376337518,nodes,,Mammallapuram Byepass,platform,yes,,bus_stop,80.1943024,12.6280701,POINT
3247291320,nodes,,Mandapam,platform,yes,,bus_stop,80.1945283,12.6210238,POINT
3247299988,nodes,,Mandapam,platform,yes,,bus_stop,80.1944414,12.6211358,POINT
3259658174,nodes,,Mammallapuram Byepass,platform,yes,,bus_stop,80.1946957,12.6279549,POINT
11601577569,nodes,,Bus to Pondicherry,platform,yes,,bus_stop,80.1941402,12.6277026,POINT
3936181436,nodes,,,platform,yes,,bus_stop,80.1802665,12.6190181,POINT
3216990390,nodes,yes,KMC,platform,yes,,bus_stop,80.2521255,13.0787415,POINT
303695815,nodes,,,platform,yes,,bus_stop,80.2636552,13.0783875,POINT
384486247,nodes,,Purasawalkam,platform,yes,,bus_stop,80.2547872,13.0799588,POINT
3215513434,nodes,,Mekala Theatre,platform,yes,,bus_stop,80.2507551,13.0872409,POINT
2482075369,nodes,,Egmore Court,platform,yes,,bus_stop,80.2646506,13.0716607,POINT
303695785,nodes,,Egmore Court,platform,yes,,bus_stop,80.2625412,13.0726877,POINT
303695784,nodes,yes,Commissioner Office,platform,yes,,bus_stop,80.2618156,13.0737672,POINT
2482075364,nodes,,Commissioner Office,platform,yes,,bus_stop,80.2620635,13.074166,POINT
304921944,nodes,,Egmore Station,platform,yes,,bus_stop,80.2623857,13.0779219,POINT
355550113,nodes,,Egmore Station,platform,yes,,bus_stop,80.2618805,13.0775116,POINT
459632401,nodes,,,platform,yes,,bus_stop,80.2039738,13.0545015,POINT
312686129,nodes,,Ajanta,platform,yes,,bus_stop,80.2663311,13.0473146,POINT
356274121,nodes,,Ice House stop,platform,yes,,bus_stop,80.2804835,13.049045,POINT
262666364,nodes,,,stop_position,yes,,bus_stop,80.2796983,13.0505637,POINT
604693344,nodes,,,platform,yes,,bus_stop,80.2773605,13.0515688,POINT
357233537,nodes,yes,Kannagi Statue,platform,yes,,bus_stop,80.2817387,13.0563899,POINT
357233543,nodes,yes,Kannagi Statue,platform,yes,,bus_stop,80.2820086,13.0567968,POINT
2486085724,nodes,,,platform,yes,,bus_stop,80.2776637,13.0602054,POINT
3264834128,nodes,,Nazarpet,,yes,,bus_stop,80.0808884,13.0473146,POINT
3264851616,nodes,,Nazarpet,,yes,,bus_stop,80.0805504,13.0474021,POINT
384723341,nodes,,Poonamallee,platform,yes,,bus_stop,80.0947946,13.0508703,POINT
3264832443,nodes,,Poonamallee,,yes,,bus_stop,80.0950719,13.0515356,POINT
13439108501,nodes,,Baby nagar,,,,bus_stop,80.2287432,12.9806227,POINT
13740011786,nodes,yes,,platform,yes,,,80.2435205,13.0067885,POINT
13740013410,nodes,yes,,platform,yes,,,80.2434197,13.0067884,POINT
13740013450,nodes,yes,,platform,yes,,,80.2436146,13.0067939,POINT
4384985391,nodes,yes,,platform,yes,IITM Transport Cell,bus_stop,80.2336686,12.9921946,POINT
2245351858,nodes,yes,,platform,yes,,bus_stop,80.2276336,12.9902736,POINT
9514055812,nodes,yes,Aalandur Metro,platform,yes,,bus_stop,80.2015478,13.0048086,POINT
9554116143,nodes,yes,Rajalakshmi Nagar,,,,bus_stop,80.2180709,12.9839239,POINT
9554102404,nodes,yes,Erikkarai,platform,yes,,bus_stop,80.2183655,12.9871386,POINT
413858335,nodes,,,platform,yes,,bus_stop,80.2704429,13.0352016,POINT
416412351,nodes,,,platform,yes,,bus_stop,80.2675965,13.0378454,POINT
3216992158,nodes,,VM Street,platform,yes,,bus_stop,80.2691671,13.044299,POINT
334222809,nodes,yes,,platform,yes,,bus_stop,80.2683767,13.0439822,POINT
5631301115,nodes,yes,Yellow Pages,platform,yes,,bus_stop,80.2685434,13.0444719,POINT
2482072866,nodes,,General Hospital,platform,yes,,bus_stop,80.2770347,13.0817908,POINT
2482072867,nodes,,General Hospital,platform,yes,,bus_stop,80.2772826,13.0818202,POINT
303284240,nodes,,General Hospital,platform,yes,,bus_stop,80.2767558,13.081757,POINT
2482072880,nodes,,Secretariat,platform,yes,,bus_stop,80.2883335,13.0810225,POINT
316066248,nodes,,Secretariat,,,,bus_stop,80.2883666,13.0803743,POINT
10798124380,nodes,,Payaigada,platform,yes,,bus_stop,80.2798513,13.0856683,POINT
414713705,nodes,,,platform,yes,,bus_stop,80.28373,13.0656532,POINT
414713706,nodes,,,platform,yes,,bus_stop,80.2820391,13.0645078,POINT
414714010,nodes,,,platform,yes,,bus_stop,80.2837471,13.0645245,POINT
414713529,nodes,,,platform,yes,,bus_stop,80.2821764,13.0643489,POINT
966556116,nodes,,Chintadripet,platform,yes,,bus_stop,80.2714362,13.0750408,POINT
2482072921,nodes,,Pallavan Salai,platform,yes,MTC,bus_stop,80.276459,13.0763656,POINT
303284248,nodes,,Ripon Building,platform,yes,,bus_stop,80.2718576,13.0812612,POINT
966544114,nodes,yes,Ripon Building,platform,yes,,bus_stop,80.2730145,13.0812054,POINT
12169834258,nodes,,Kandaswamy College,,,,bus_stop,80.2181648,13.0855408,POINT
11454500629,nodes,yes,,platform,yes,,bus_stop,80.2268379,13.0740459,POINT
12169834259,nodes,,Kandaswamy College,,,,bus_stop,80.2178483,13.0855408,POINT
12167706507,nodes,,,,,,bus_stop,80.2251117,13.0772379,POINT
4421948892,nodes,yes,Loyola College,platform,yes,,bus_stop,80.2349783,13.0645529,POINT
5338617221,nodes,,Blue Star,platform,yes,,bus_stop,80.2109928,13.0849958,POINT
5338656232,nodes,,Anna Nagar Tower Station,platform,yes,,bus_stop,80.2095342,13.0848336,POINT
5338606922,nodes,,Kandasamy College,platform,yes,,bus_stop,80.218134,13.0858113,POINT
5338606117,nodes,,14 Shops Stop,platform,yes,,bus_stop,80.2182669,13.0900917,POINT
10536304466,nodes,,Island Grounds,platform,yes,,bus_stop,80.2862815,13.074746,POINT
10536304467,nodes,,Island Grounds,platform,yes,,bus_stop,80.2864212,13.074677,POINT
1311558795,nodes,,Royapettah High Road Police Station,platform,yes,,bus_stop,80.2639569,13.0521591,POINT
315888034,nodes,,Royapettah High Road Police Station,platform,yes,,bus_stop,80.2637555,13.0523172,POINT
316244808,nodes,,,,yes,,bus_stop,80.2576831,13.0520086,POINT
5356742026,nodes,yes,ஆயிரம் விளக்கு,platform,yes,,bus_stop,80.253785,13.054195,POINT
316244810,nodes,,Thousand Lights,platform,yes,,bus_stop,80.2564362,13.0565217,POINT
5631301098,nodes,,,platform,yes,,bus_stop,80.2549486,13.0565227,POINT
9920370157,nodes,,Anand Theater,platform,yes,Metropolitan Transport Corporation (Chennai) Ltd.,bus_stop,80.2566529,13.056719,POINT
1311558790,nodes,,Woodlands Theatre,platform,yes,,bus_stop,80.2647294,13.0571946,POINT
2482014618,nodes,,TVS,platform,yes,,bus_stop,80.26254,13.0607702,POINT
9920370158,nodes,yes,Spencer Plaza,platform,yes,Metropolitan Transport Corporation (Chennai) Ltd.,bus_stop,80.2610739,13.0606236,POINT
301736165,nodes,yes,ஆழ்வார் பேட்டை,stop_position,yes,,bus_stop,80.2588492,13.0387535,POINT
407983130,nodes,,,platform,yes,,bus_stop,80.264641,13.037429,POINT
412728360,nodes,,Vivekananda College,platform,yes,,bus_stop,80.2635513,13.0397952,POINT
418116044,nodes,,Narada Gana Sabha,platform,yes,,bus_stop,80.259068,13.0417098,POINT
10115882552,nodes,,Loyer Square,platform,yes,,bus_stop,80.2861429,13.0936205,POINT
9402032621,nodes,,Medavakkam Junction,platform,yes,Government of Tamil Nadu,bus_stop,80.1825361,12.9198324,POINT
9734386075,nodes,,AVM Rajeshwari Thirumana Mandapam,platform,yes,,bus_stop,80.2653248,13.0446914,POINT
3215471942,nodes,,AVM Rajeshwari,platform,yes,,bus_stop,80.2653165,13.0445256,POINT
3215478754,nodes,,Woodlands,platform,yes,,bus_stop,80.2628089,13.04479,POINT
334222896,nodes,,New Woodlands Hotel,platform,yes,,bus_stop,80.2632997,13.0448129,POINT
1685049537,nodes,,C.I.T. Colony,platform,yes,,bus_stop,80.2596312,13.0443128,POINT
301736903,nodes,,Chola Sheraton,platform,yes,,bus_stop,80.2566441,13.0458825,POINT
301736912,nodes,yes,Music Academy,platform,yes,,bus_stop,80.2605344,13.0464693,POINT
355515114,nodes,,Chola Sheraton,platform,yes,,bus_stop,80.256558,13.0462093,POINT
301736902,nodes,,Stella Maris,platform,yes,,bus_stop,80.2538704,13.0479032,POINT
405508932,nodes,,Stella Maris,platform,yes,,bus_stop,80.2540873,13.0480237,POINT
4763212040,nodes,,,,yes,,bus_stop,80.2600237,13.048667,POINT
1311558794,nodes,,Gowdia Mutt Road,platform,yes,,bus_stop,80.2625181,13.0508912,POINT
3216995856,nodes,,Chola Hotel,platform,yes,,bus_stop,80.256717,13.0459666,POINT
5336301540,nodes,yes,Aringar Anna Arch,platform,yes,,bus_stop,80.2152668,13.076939,POINT
941583422,nodes,,Ampa Skywalk,platform,yes,,bus_stop,80.2205217,13.0743151,POINT
5336309421,nodes,,Kandhasamy College,platform,yes,,bus_stop,80.2178689,13.0851915,POINT
5338658745,nodes,,Anna Nagar Tower Station,platform,yes,,bus_stop,80.2095483,13.0850967,POINT
5338614518,nodes,,Ayyappan Kovil,platform,yes,,bus_stop,80.2132579,13.0848976,POINT
6117608083,nodes,,VOC Nagar Bus Stop,platform,yes,,bus_stop,80.2276191,13.0912499,POINT
5336311486,nodes,,Anna Peripheral Hospital Stop,platform,yes,,bus_stop,80.2187163,13.0957115,POINT
5338602064,nodes,,Anna Peripheral Hospital Stop,platform,yes,,bus_stop,80.2189413,13.0956228,POINT
7869100704,nodes,,Choolaimedu,platform,yes,,bus_stop,80.230974,13.0666515,POINT
4582390875,nodes,,Jayaramapuram Bus Stop,platform,yes,,bus_stop,80.226057,13.2882899,POINT
3217000237,nodes,yes,Rani Meiyammai School,,yes,,bus_stop,80.2634866,13.0222664,POINT
2587520245,nodes,yes,Sathya Studio,platform,yes,,bus_stop,80.259582,13.0163426,POINT
2587520246,nodes,yes,Sathya Studio,platform,yes,,bus_stop,80.259639,13.0164211,POINT
2587520247,nodes,yes,Sathya Studio,platform,yes,,bus_stop,80.259698,13.0165092,POINT
3215417205,nodes,yes,Andhra Mahila Sabha,,yes,,bus_stop,80.2594407,13.0160134,POINT
3217004886,nodes,yes,Andhra Mahila Sabha,platform,yes,,bus_stop,80.2597582,13.0162141,POINT
7416129840,nodes,,Music Academy,platform,yes,MTC,bus_stop,80.2609805,13.0471019,POINT
410614381,nodes,yes,RK Mutt Road Mylapore Tank,platform,yes,,bus_stop,80.2678513,13.0338433,POINT
410614397,nodes,yes,Mylapore Tank,platform,yes,,bus_stop,80.2679245,13.0337179,POINT
13839624069,nodes,yes,மயிலாப்பூர் டேங்க்,platform,yes,,bus_stop,80.2678137,13.0332722,POINT
4402620433,nodes,,சோழிங்கநல்லூர்,platform,yes,,bus_stop,80.2279555,12.9032844,POINT
4402620444,nodes,,Accenture,platform,yes,,bus_stop,80.228228,12.9075689,POINT
5093966251,nodes,,Sholinganallur,platform,yes,,bus_stop,80.2279854,12.8988445,POINT
12361399925,nodes,,Sholinganallur bus stand,platform,yes,MTC,bus_stop,80.2275695,12.901036,POINT
12986091907,nodes,,Karappakkam,platform,yes,,bus_stop,80.2293073,12.9133328,POINT
12986110301,nodes,,Ponniyamman Koyil,,,,bus_stop,80.2269108,12.8857366,POINT
12986110401,nodes,,Kumaran Nagar,,,,bus_stop,80.2269472,12.8779737,POINT
3261249518,nodes,,Nemmili Saibaba,,,,bus_stop,80.2189545,12.6934073,POINT
3261250561,nodes,,Sulerikadu,,,,bus_stop,80.2236537,12.7051244,POINT
3261251123,nodes,,Peroor,,,,bus_stop,80.2278862,12.7181335,POINT
3259616260,nodes,,Peroor,,,,bus_stop,80.2282429,12.7187693,POINT
3259631204,nodes,,Krishnan Colony,,,,bus_stop,80.2172083,12.6891303,POINT
3259612618,nodes,,Pattipulam Kaavamaram,,,,bus_stop,80.209218,12.661715,POINT
3259654159,nodes,,Ilanthoppu,,,,bus_stop,80.2065975,12.6542022,POINT
3259351069,nodes,,Therukupattu,,,,bus_stop,80.2430139,12.7560423,POINT
13722778478,nodes,yes,Vandalur Road Junction,platform,yes,,bus_stop,80.2212533,12.7887581,POINT
3216985475,nodes,,Chetpet,platform,yes,,bus_stop,80.2433699,13.0694621,POINT
415913900,nodes,,,platform,yes,,bus_stop,80.2420245,13.0700162,POINT
5631301102,nodes,,,platform,yes,,bus_stop,80.2420016,13.0700086,POINT
4421925892,nodes,yes,,platform,yes,,bus_stop,80.2479405,13.067122,POINT
3216991399,nodes,yes,Haddows Road,platform,yes,,bus_stop,80.2478922,13.0666677,POINT
344411089,nodes,,Sterling Road,platform,yes,,bus_stop,80.2434529,13.0635006,POINT
7843267874,nodes,,Anna Arch,platform,yes,,bus_stop,80.2181587,13.0760536,POINT
5336303647,nodes,,Anna Arch,platform,yes,,bus_stop,80.2176034,13.075358,POINT
7843267873,nodes,,Skywalk,platform,yes,,bus_stop,80.2208333,13.073815,POINT
7843267872,nodes,yes,Skywalk,platform,yes,,bus_stop,80.2220136,13.0720107,POINT
5400380243,nodes,,Jai Nagar Park,platform,yes,,bus_stop,80.2065633,13.0692359,POINT
5400380933,nodes,,Vijayakanth Kalyana Mandapam,platform,yes,,bus_stop,80.2002264,13.073976,POINT
4739613829,nodes,,Marriage Hall Bus Stop,platform,yes,Metropolitan Transport Corporation (Chennai) Ltd.,bus_stop,80.2003418,13.0735659,POINT
4732042730,nodes,,,platform,yes,,bus_stop,80.2019974,13.0726445,POINT
6253855210,nodes,,YBM Koyambedu,platform,yes,,bus_stop,80.1968385,13.0752687,POINT
401880700,nodes,,,,,,bus_stop,80.1972144,13.0631192,POINT
317827746,nodes,,Jayanti,stop_position,yes,,bus_stop,80.2558808,12.9885068,POINT
317827781,nodes,,Jayanti,stop_position,yes,,bus_stop,80.255959,12.9883987,POINT
1183430887,nodes,yes,Tidel Park,platform,yes,MTC,bus_stop,80.2506682,12.9911334,POINT
5400381038,nodes,yes,CPWD Quarters Bus Stop,platform,yes,Metropolitan Transport Corporation (Chennai) Ltd.,bus_stop,80.1987027,13.0820746,POINT
9894539902,nodes,,Anna Nagar Roundtana,platform,yes,,bus_stop,80.2159694,13.0846068,POINT
5338612406,nodes,,Anna Nagar Roundtana,platform,yes,,bus_stop,80.2159601,13.0848033,POINT
5227401703,nodes,yes,Thirumangalam Metro,platform,yes,Government,bus_stop,80.2013107,13.0853785,POINT
2482072878,nodes,,L.I.C,platform,yes,,bus_stop,80.2663928,13.064682,POINT
309185794,nodes,,Dams Road,platform,yes,,bus_stop,80.2685713,13.0671092,POINT
9865222174,nodes,,,platform,yes,,bus_stop,80.0530238,13.1438112,POINT
9865222187,nodes,,,platform,yes,,bus_stop,80.0536805,13.1422694,POINT
9865222354,nodes,,,platform,yes,,bus_stop,80.053203,13.1350323,POINT
9865806934,nodes,,,platform,yes,,bus_stop,80.0529501,13.1276162,POINT
9865806966,nodes,,,platform,yes,,bus_stop,80.0521881,13.1278471,POINT
9865807040,nodes,,,platform,yes,,bus_stop,80.0528336,13.125207,POINT
10235135129,nodes,,Church,platform,yes,,bus_stop,80.0114902,13.1265188,POINT
10235135130,nodes,,Veppampattu (Madha Koil),platform,yes,,bus_stop,80.010147,13.1258146,POINT
9865222270,nodes,,,platform,yes,,bus_stop,80.0526312,13.1384114,POINT
9514067017,nodes,yes,Nandanam,platform,yes,,bus_stop,80.2369328,13.0294407,POINT
9918041829,nodes,yes,Nandanam YMCA,,,,bus_stop,80.2367701,13.0289526,POINT
13513843601,nodes,,Valluvar kottam,platform,yes,,bus_stop,80.2421911,13.0538791,POINT
9920387335,nodes,yes,TTK Road Adyar Gate,platform,yes,Metropolitan Transport Corporation (Chennai) Ltd.,bus_stop,80.2511416,13.0305766,POINT
3732415367,nodes,yes,T. Nagar Pondy Bazaar Big Bazaar,platform,yes,,bus_stop,80.2376491,13.0407738,POINT
3725571283,nodes,yes,Holy Angels Convent,platform,yes,,bus_stop,80.2416011,13.0403357,POINT
4407799419,nodes,yes,Globus,platform,yes,,bus_stop,80.2429146,13.0399858,POINT
4407799377,nodes,yes,Nagesh Theatre stop,platform,yes,,bus_stop,80.242543,13.0400117,POINT
13743048350,nodes,yes,,platform,yes,,,80.2445165,13.0397224,POINT
13743048370,nodes,yes,Aalayamman Kovil Bus Stop,platform,yes,,,80.2446167,13.0396975,POINT
11953087581,nodes,,Ambedkar nagar,platform,yes,,bus_stop,80.2066103,13.1257782,POINT
13645694601,nodes,,,platform,yes,,bus_stop,80.2076601,13.1032304,POINT
10115882544,nodes,,Mannadi,platform,yes,,bus_stop,80.2864412,13.095673,POINT
2486226655,nodes,,Mannadi,platform,yes,,bus_stop,80.286395,13.0961399,POINT
3215523368,nodes,,Saravana Theatre,platform,yes,,bus_stop,80.2509589,13.0941477,POINT
3215523791,nodes,,Otteri,platform,yes,,bus_stop,80.2513821,13.0972089,POINT
2486226658,nodes,,,platform,yes,,bus_stop,80.2749364,13.1010909,POINT
3216970916,nodes,,Binny Mills,platform,yes,,bus_stop,80.2526445,13.1023363,POINT
3215524962,nodes,,Mettupalayam,platform,yes,,bus_stop,80.2531007,13.1049521,POINT
10115681436,nodes,,Moolakothalam,platform,yes,,bus_stop,80.2758378,13.1045485,POINT
10115681437,nodes,,Moolakothalam,platform,yes,,bus_stop,80.2758788,13.104393,POINT
11915150828,nodes,yes,Senthil nagar,platform,yes,MTC,bus_stop,80.202265,13.1237598,POINT
4693432897,nodes,,Female Prison/Jail,platform,yes,,bus_stop,79.1226392,12.8835295,POINT
4693434186,nodes,,Thanthai Periyar Engineering College,platform,yes,,bus_stop,79.1247793,12.8788583,POINT
371720100,nodes,,Thalankuppam,platform,yes,,bus_stop,80.3279081,13.2249322,POINT
9859922278,nodes,,,platform,yes,,bus_stop,80.2617559,13.2689459,POINT
5225868729,nodes,,Thandurai Bus Stop,,,,bus_stop,80.0610379,13.109584,POINT
9865807493,nodes,,Thirumanam Chithukkadu,platform,yes,,bus_stop,80.0528887,13.0961125,POINT
9865807510,nodes,,Thirumanam Chithukkadu,platform,yes,,bus_stop,80.0522361,13.0956181,POINT
4864012223,nodes,,,platform,yes,,bus_stop,80.2913847,13.1078822,POINT
3264882332,nodes,yes,Nandambakkam,platform,yes,,bus_stop,80.1893475,13.016826,POINT
9920341482,nodes,,,platform,yes,,bus_stop,80.2064926,13.0195376,POINT
3264883462,nodes,yes,Butt Road,platform,yes,,bus_stop,80.1975671,13.0086502,POINT
7169395980,nodes,yes,Military Quarters,platform,yes,,bus_stop,80.1957259,13.0107563,POINT
